date,time_start,time_end,source_family,summary_recovery_type,source_mode,data_visibility,confidence_cap,proxy_vs_raw_verdict,proxy_raw_agreement_state,source_quality_score,source_quality_state,b6_memory_candidate_score,b6_memory_candidate_state,raw_texture_role,raw_delta_pips,raw_range_pips,raw_tick_count,moment_type,label_fr,memory_candidate_reason,technical_limits
2026-05-06,2026-05-06T00:18:00+00:00,2026-05-06T00:19:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.2,1.2,49,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:19:00+00:00,2026-05-06T00:20:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,1.7,4.0,82,RECOVERED_FRICTION_ABSORPTION_LIKE,Friction type absorption: effort visible sans résultat directionnel propre.,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:20:00+00:00,2026-05-06T00:21:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-2.1,2.2,81,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:21:00+00:00,2026-05-06T00:22:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,2.1,3.5,69,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:22:00+00:00,2026-05-06T00:23:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.3,0.9,61,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:23:00+00:00,2026-05-06T00:24:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.2,0.7,38,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:24:00+00:00,2026-05-06T00:25:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,2.0,2.1,69,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:25:00+00:00,2026-05-06T00:26:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.8,2.7,71,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:26:00+00:00,2026-05-06T00:27:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-2.1,3.3,76,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:27:00+00:00,2026-05-06T00:28:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.4,1.3,63,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:28:00+00:00,2026-05-06T00:29:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.5,1.5,81,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:29:00+00:00,2026-05-06T00:30:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.7,1.2,60,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:30:00+00:00,2026-05-06T00:31:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,2.1,2.8,75,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:31:00+00:00,2026-05-06T00:32:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,2.2,2.6,85,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:32:00+00:00,2026-05-06T00:33:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,1.1,2.1,69,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:33:00+00:00,2026-05-06T00:34:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.5,1.1,48,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:34:00+00:00,2026-05-06T00:35:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.2,2.0,73,RECOVERED_FRICTION_ABSORPTION_LIKE,Friction type absorption: effort visible sans résultat directionnel propre.,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:35:00+00:00,2026-05-06T00:36:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.1,1.1,81,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:36:00+00:00,2026-05-06T00:37:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.9,1.2,55,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:37:00+00:00,2026-05-06T00:38:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.7,0.9,53,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:38:00+00:00,2026-05-06T00:39:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.9,2.0,54,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:39:00+00:00,2026-05-06T00:40:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.5,1.2,65,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:40:00+00:00,2026-05-06T00:41:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,1.2,2.0,60,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:41:00+00:00,2026-05-06T00:42:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.8,2.4,55,RECOVERED_FRICTION_ABSORPTION_LIKE,Friction type absorption: effort visible sans résultat directionnel propre.,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:42:00+00:00,2026-05-06T00:43:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.4,1.1,60,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:43:00+00:00,2026-05-06T00:44:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.1,1.8,44,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
